### SHEET: SSOC2024-ISCO08 (1133 rows)
530	Enrolled/Assistant nurse (excluding registered nurse) | 32200 | 3256 | p | Medical assistants
531	Enrolled/Assistant nurse (excluding registered nurse) | 32200 | 3222 | p | Midwifery associate professionals
532	Enrolled/Assistant nurse (excluding registered nurse) | 32200 | 3221 | p | 	Nursing associate professionals
533	Traditional and complementary medicine associate professional | 32300 | 3230 |  | Traditional and complementary medicine associate professionals
534	Veterinary technician/assistant | 32400 | 3240 |  | Veterinary technicians and assistants
535	Oral health therapist | 32510 | 3251 |  | Dental assistants and therapists
536	Community health worker | 32530 | 3253 |  | Community health workers
537	Optician | 32540 | 3254 |  | Dispensing opticians
538	Massage therapist | 32551 | 3255 |  | Physiotherapy technicians and assistants
539	Physiotherapy technician and related associate professional n.e.c. | 32559 | 3255 |  | Physiotherapy technicians and assistants
540	Environmental inspector (environmental public health) | 32571 | 3257 |  | Environmental and occupational health inspectors and associates
541	Occupational health and safety inspector | 32572 | 3257 |  | Environmental and occupational health inspectors and associates
542	Paramedic | 32591 | 3258 | p | Ambulance workers
543	Paramedic | 32591 | 2240 | p | Paramedical practitioners
544	Other health associate professional n.e.c. | 32599 | 3259 |  | Health associate professionals not elsewhere classified
545	Credit/Loans officer | 33120 | 3312 |  | Credit and loans officers
546	Assistant accountant | 33131 | 3313 |  | Accounting associate professionals
547	Audit associate professional | 33132 | 3313 |  | Accounting associate professionals
548	Tax associate professional | 33133 | 3313 |  | Accounting associate professionals
549	Appraiser/Valuer (excluding intangible asset valuer) | 33151 | 3315 |  | Valuers and loss assessors
550	Assessor | 33152 | 3315 |  | Valuers and loss assessors
551	Intangible asset valuer | 33153 | 3315 |  | Valuers and loss assessors
552	Financial services back office administrator | 33160 | 3312 |  | Credit and loans officers
553	Insurance sales agent/broker | 33211 | 3321 |  | Insurance representatives
554	Insurance representative and related associate professional n.e.c. | 33219 | 3321 |  | Insurance representatives
555	Business development executive | 33221 | 3322 |  | Commercial sales representatives
556	After sales adviser/Client account service executive | 33222 | 3322 |  | Commercial sales representatives
557	Marketing and sales executive (food and beverage services) | 33223 | 3322 |  | Commercial sales representatives
558	Online sales channel executive | 33224 | 3322 |  | Commercial sales representatives
559	Merchandising/Category executive | 33225 | 3322 |  | Commercial sales representatives
560	Commercial/Marketing sales executive n.e.c. | 33229 | 3322 |  | Commercial sales representatives
561	Buyer | 33231 | 3323 |  | Buyers
562	Purchasing agent | 33232 | 3323 |  | Buyers
563	Intellectual property broker/transaction specialist | 33291 | 3339 |  | Business services agents not elsewhere classified
564	Other sales and related associate professional n.e.c. | 33299 | 3339 |  | Business services agents not elsewhere classified
565	Clearing/Forwarding agent | 33311 | 3331 |  | Clearing and forwarding agents
566	Shipping agent/Boarding officer | 33312 | 3331 |  | Clearing and forwarding agents
567	Freight inspector | 33313 | 3331 |  | Clearing and forwarding agents
568	Exhibition/Conference/Event planner | 33320 | 3332 |  | Conference and event planners
569	Employment agent/Labour contractor | 33330 | 3333 |  | Employment agents and contractors
570	Real estate agent | 33340 | 3334 |  | Real estate agents and property managers
571	Auctioneer | 33391 | 3339 |  | Business services agents not elsewhere classified
572	Advertising salesperson | 33392 | 3339 |  | Business services agents not elsewhere classified
573	International market agent/representative | 33393 | 3339 |  | Business services agents not elsewhere classified
574	Safety/Security consultant | 33394 | 3339 |  | Business services agents not elsewhere classified
575	Other business services agent n.e.c. | 33399 | 3339 |  | Business services agents not elsewhere classified
576	Logistics/Production planner | 33461 | 3119 |  | Physical and engineering science technicians not elsewhere classified
577	Maintenance planner | 33462 | 3119 |  | Physical and engineering science technicians not elsewhere classified
578	Management executive | 33491 | - |  | 
579	Operations officer (administrative) | 33492 | - |  | 
580	Crewing executive (ship) | 33493 | - |  | 
581	Executive secretary | 33494 | 3343 |  | Administrative and executive secretaries
582	Other administrative and related associate professional n.e.c. | 33499 | - |  | 
583	Customs/Immigration officer | 33510 | 3351 |  | Customs and border inspectors
584	Police inspector | 33551 | 3355 |  | Police inspectors and detectives
585	Auxiliary police officer supervisor | 33552 | 3355 |  | Police inspectors and detectives
586	Government tax/excise official | 33591 | 3352 |  | Government tax and excise officials
587	Government social benefits official | 33592 | 3353 |  | Government social benefits officials
588	Government licensing official | 33593 | 3354 |  | Government licensing officials
589	Other government associate professional n.e.c. | 33599 | 3359 |  | Government regulatory associate professionals not elsewhere classified
590	Air transport equipment project executive | 33601 | 3119 |  | Physical and engineering science technicians not elsewhere classified
591	Rail transport equipment project executive | 33602 | 3119 |  | Physical and engineering science technicians not elsewhere classified
592	Road transport equipment project executive | 33603 | 3119 |  | Physical and engineering science technicians not elsewhere classified
593	Transport equipment project executive n.e.c. | 33609 | 3119 |  | Physical and engineering science technicians not elsewhere classified
594	Legal associate professional | 34110 | 3411 |  | Legal and related associate professionals
595	Youth work associate | 34121 | 3412 |  | Social work associate professionals
596	Social work associate | 34122 | 3412 |  | Social work associate professionals
597	Volunteer executive | 34123 | 3412 |  | Social work associate professionals
598	Athlete/Sportsperson | 34210 | 3421 |  | Athletes and sports players
599	Sports coach | 34221 | 3422 |  | Sports coaches, instructors and officials
600	Martial arts instructor | 34222 | 3422 |  | Sports coaches, instructors and officials
601	Physical fitness instructor | 34223 | 3423 |  | Fitness and recreation instructors and program leaders
602	Sports official | 34224 | 3422 |  | Sports coaches, instructors and officials
603	Sports coach/instructor/official and related associate professional n.e.c. | 34229 | 3423 | p | Fitness and recreation instructors and program leaders
604	Sports coach/instructor/official and related associate professional n.e.c. | 34229 | 3422 | p | Sports coaches, instructors and officials
605	Photographer | 34310 | 3431 |  | Photographers
606	Interior designer | 34321 | 3432 |  | Interior designers and decorators
607	Decorator | 34322 | 3432 |  | Interior designers and decorators
608	Visual merchandiser | 34323 | 3432 |  | Interior designers and decorators
609	Library officer | 34331 | 3433 |  | Gallery, museum and library technicians
610	Gallery/Museum and related technician | 34332 | 3433 |  | Gallery, museum and library technicians
611	Chef (excluding pastry chef) | 34341 | 3434 |  | Chefs
612	Kitchen operations head/supervisor | 34342 | 3434 |  | Chefs
613	Pastry chef | 34343 | 3434 |  | Chefs
614	Tattooist | 34391 | 3435 |  | Artistic and cultural associate professionals not elsewhere classified
615	Other artistic/cultural associate professional n.e.c. | 34399 | 3435 |  | Artistic and cultural associate professionals not elsewhere classified
616	Disc jockey | 34401 | 2659 |  | Creative and performing artists not elsewhere classified
617	Creative/Performing arts associate professional n.e.c. | 34409 | 2659 |  | Creative and performing artists not elsewhere classified
618	Computer systems operator | 35110 | 3511 |  | Information and communications technology operations technicians
619	IT infrastructure technician | 35121 | 3513 | p | Computer network and systems technicians
620	IT infrastructure technician | 35121 | 3512 | p | Information and communications technology user support technicians
621	IT security technician | 35122 | 3513 | p | Computer network and systems technicians
622	IT security technician | 35122 | 3512 | p | Information and communications technology user support technicians
623	IT support technician | 35123 | 3513 | p | Computer network and systems technicians
624	IT support technician | 35123 | 3512 | p | Information and communications technology user support technicians
625	Computer technician n.e.c. | 35129 | 3513 | p | Computer network and systems technicians
626	Computer technician n.e.c. | 35129 | 3512 | p | Information and communications technology user support technicians
627	Website administrator/Webmaster | 35140 | 3514 |  | Web technicians
628	Media/Broadcasting operations technician | 35211 | 3521 |  | Broadcasting and audio-visual technicians
629	Video camera operator | 35212 | 3521 |  | Broadcasting and audio-visual technicians
630	Television/Motion picture camera operator | 35213 | 3521 |  | Broadcasting and audio-visual technicians
631	Radio/Television studio equipment operator | 35214 | 3521 |  | Broadcasting and audio-visual technicians
632	Sound engineering technician | 35215 | 3521 |  | Broadcasting and audio-visual technicians
633	Broadcasting technician/Audio-visual operator n.e.c. | 35219 | 3521 |  | Broadcasting and audio-visual technicians
634	Telecommunications engineering technician | 35220 | 3522 |  | Telecommunications engineering technicians
635	Telecommunications service supervisor | 35231 | 3522 |  | Telecommunications engineering technicians
636	Radio-telephone operator (land-based) | 35232 | 3522 |  | Telecommunications engineering technicians
637	Telecommunications equipment operator n.e.c. | 35239 | 3522 |  | Telecommunications engineering technicians
638	Telecommunications/Broadcasting technician/Audio-visual operator n.e.c. | 35290 | 3522 |  | Telecommunications engineering technicians
639	Preschool education teacher | 36100 | 2342 |  | Early childhood educators
640	Language instructor (extracurriculum) | 36201 | 2353 |  | Other language teachers
641	Art and craft instructor (extracurriculum) | 36202 | 2355 |  | Other arts teachers
642	Information technology trainer (extracurriculum) | 36203 | 2356 |  | Information technology trainers
643	Music instructor (extracurriculum) | 36204 | 2354 |  | Other music teachers
644	Dance instructor (extracurriculum) | 36205 | 2355 |  | Other arts teachers
645	Speech and drama instructor (extracurriculum) | 36206 | 2355 |  | Other arts teachers
646	Extracurriculum instructor n.e.c. | 36209 | 2359 |  | Teaching professionals not elsewhere classified
647	Private tutor (academic) | 36910 | 2359 |  | Teaching professionals not elsewhere classified
648	Relief teacher | 36991 | 2359 |  | Teaching professionals not elsewhere classified
649	Other teaching associate professional n.e.c. | 36999 | 2359 |  | Teaching professionals not elsewhere classified
650	Non-ordained religious associate professional | 39910 | 3413 |  | Religious associate professionals
651	Office supervisor | 40000 | 3341 |  | Office supervisors
652	Office clerk | 41101 | 4415 | p | Filing and copying clerks
653	Office clerk | 41101 | 4110 | p | General office clerks
654	Personnel/Human resource clerk | 41102 | 4416 |  | Personnel clerks
655	General office clerk n.e.c. | 41109 | 4416 | p | Personnel clerks
656	General office clerk n.e.c. | 41109 | 4415 | p | Filing and copying clerks
657	General office clerk n.e.c. | 41109 | 4110 | p | General office clerks
658	Secretary | 41201 | 4120 |  | Secretaries (general)
659	Verbatim reporter | 41202 | 4120 |  | Secretaries (general)
660	Typist/Word processing operator | 41310 | 4131 |  | Typists and word processing operators
661	Data entry clerk | 41320 | 4132 |  | Data entry clerks
662	Bank teller | 42111 | 4211 |  | Bank tellers and related clerks
663	Postal service counter clerk | 42112 | 4211 |  | Bank tellers and related clerks
664	Money changer | 42113 | 4211 |  | Bank tellers and related clerks
665	Bank teller and related counter clerk n.e.c. | 42119 | 4211 |  | Bank tellers and related clerks
666	Pawnbroker | 42131 | 4213 |  | Pawnbrokers and money-lenders
667	Moneylender | 42132 | 4213 |  | Pawnbrokers and money-lenders
668	Bill collector | 42141 | 4214 |  | Debt-collectors and related workers
669	Bill collector and related worker n.e.c. | 42149 | 4214 |  | Debt-collectors and related workers
670	Travel consultant/reservation executive | 42210 | 4221 |  | Travel consultants and clerks
671	Telephone operator | 42230 | 4223 |  | Telephone switchboard operators
672	Receptionist (general) | 42241 | 4226 |  | Receptionists (general)
673	Hotel receptionist | 42242 | 4224 |  | Hotel receptionists
674	Medical/Dental receptionist | 42243 | 3344 | p | Medical secretaries
675	Medical/Dental receptionist | 42243 | 3252 | p | Medical records and health information technicians
676	Passenger services agent | 42244 | 4221 |  | Travel consultants and clerks
677	Customer service officer/clerk | 42245 | 4225 |  | Inquiry clerks
678	Contact centre information clerk | 42246 | 4222 |  | Contact centre information clerks
679	Hotel executive | 42247 | 4224 |  | Hotel receptionists
680	Receptionist/Customer service/information clerk n.e.c. | 42249 | 4225 |  | Inquiry clerks
681	Client information clerk n.e.c. | 42290 | 4229 |  | Client information workers not elsewhere classified
682	Bookkeeper | 43111 | 4311 |  | Accounting and bookkeeping clerks
683	Ledger/Accounts clerk | 43112 | 4311 |  | Accounting and bookkeeping clerks
684	Audit clerk | 43113 | 4311 |  | Accounting and bookkeeping clerks
685	Payroll/Wages clerk | 43114 | 4313 |  | Payroll clerks
686	Billing clerk | 43115 | 4311 |  | Accounting and bookkeeping clerks
687	Procurement/Purchasing clerk | 43116 | 4311 |  | Accounting and bookkeeping clerks
688	Accounting/Bookkeeping clerk n.e.c. | 43119 | 4311 |  | Accounting and bookkeeping clerks
689	Bank operations clerk | 43121 | 4312 |  | Statistical, finance and insurance clerks
690	Insurance/Underwriting clerk | 43122 | 4312 |  | Statistical, finance and insurance clerks
691	Securities clerk | 43123 | 4312 |  | Statistical, finance and insurance clerks
692	Finance/Insurance clerk n.e.c. | 43129 | 4312 |  | Statistical, finance and insurance clerks
693	Statistical clerk | 43141 | 4413 | p | Coding, proof-reading and related clerks
694	Statistical clerk | 43141 | 4312 | p | Statistical, finance and insurance clerks
695	Enumerator/Market research interviewer | 43142 | 4227 |  | Survey and market research interviewers
696	Data processing control clerk | 43151 | 4419 |  | Clerical support workers not elsewhere classified
697	Computer operations clerk n.e.c. | 43159 | 4419 |  | Clerical support workers not elsewhere classified
698	Stock records clerk | 43211 | 4321 |  | Stock clerks
699	Storekeeper | 43212 | 4321 |  | Stock clerks
700	Stock clerk n.e.c. | 43219 | 4321 |  | Stock clerks
701	Material planning clerk | 43221 | 4322 |  | Production clerks
702	Production planning clerk | 43222 | 4322 |  | Production clerks
703	Production clerk n.e.c. | 43229 | 4322 |  | Production clerks
704	Shipping clerk | 43231 | 4323 |  | Transport clerks
705	Land transport clerk | 43232 | 4323 |  | Transport clerks
706	Air transport clerk | 43233 | 4323 |  | Transport clerks
707	Transport clerk n.e.c. | 43239 | 4323 |  | Transport clerks
708	Library clerk | 44110 | 4411 |  | Library clerks
709	Postal service supervisor | 44121 | 4412 |  | Mail carriers and sorting clerks
710	Postman | 44122 | 4412 |  | Mail carriers and sorting clerks
711	Process server | 44123 | 4412 |  | Mail carriers and sorting clerks
712	Mail carrier/sorting worker n.e.c. | 44129 | 4412 |  | Mail carriers and sorting clerks
713	Legal clerk | 44170 | 3342 |  | Legal secretaries
714	Proofreading clerk | 44191 | 4414 | p | Scribes and related workers
715	Proofreading clerk | 44191 | 4413 | p | Coding, proof-reading and related clerks
716	Other clerical support worker n.e.c. | 44199 | 4419 |  | Clerical support workers not elsewhere classified
717	Chief steward | 51111 | 5111 |  | Travel attendants and travel stewards
718	Cabin attendant/steward | 51112 | 5111 |  | Travel attendants and travel stewards
719	Rail station service assistant | 51121 | 5112 |  | Transport conductors
720	Ticket inspector | 51122 | 5112 |  | Transport conductors
721	Transport service inspector and related worker n.e.c. | 51129 | 5112 |  | Transport conductors
722	Tour guide | 51131 | 5113 |  | Travel guides
723	Attractions guide | 51132 | 5113 |  | Travel guides
724	Cook | 51201 | 5120 |  | Cooks
725	Senior cook | 51202 | 5120 |  | Cooks
726	Captain waiter/Waiter supervisor | 51311 | 5131 |  | Waiters
727	Waiter | 51312 | 5131 |  | Waiters
728	Sommelier | 51313 | 5131 |  | Waiters
729	Bartender/Mixologist | 51321 | 5132 |  | Bartenders
730	Barista | 51322 | 5132 |  | Bartenders
731	Bar/Lounge hostess | 51330 | 5169 |  | Personal services workers not elsewhere classified
732	Waiter/Bartender n.e.c. | 51390 | 5132 | p | Bartenders
733	Waiter/Bartender n.e.c. | 51390 | 5131 | p | Waiters
734	Hair stylist/Hairdresser | 51411 | 5141 |  | Hairdressers
735	Barber | 51412 | 5141 |  | Hairdressers
736	Hairdresser/Barber and related worker n.e.c. | 51419 | 5141 |  | Hairdressers
737	Beautician | 51421 | 5142 |  | Beauticians and related workers
738	Manicurist | 51422 | 5142 |  | Beauticians and related workers
739	Makeup artist (stage/film/studio) | 51423 | 5142 |  | Beauticians and related workers
740	Masseur (non-medical) | 51491 | 5142 |  | Beauticians and related workers
741	Slimming consultant | 51492 | 5142 |  | Beauticians and related workers
742	Other wellness related worker n.e.c. | 51499 | 5142 |  | Beauticians and related workers
743	Housekeeper (hotel and related establishment) | 51501 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
744	House steward | 51502 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
745	Housekeeping matron | 51503 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
746	Head butler (hotel and related establishment) | 51504 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
747	Butler (hotel and related establishment) | 51505 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
748	Housekeeper and related worker n.e.c. | 51509 | 5152 | p | Domestic housekeepers
749	Housekeeper and related worker n.e.c. | 51509 | 5151 | p | Cleaning and housekeeping supervisors in offices, hotels and other establishments
750	Gaming supervisor | 51701 | 4212 |  | Bookmakers, croupiers and related gaming workers
751	Bookmaker/Croupier/Casino dealer and related gaming worker | 51702 | 4212 |  | Bookmakers, croupiers and related gaming workers
752	Astrologer/Fortune-teller and related worker | 51910 | 5161 |  | Astrologers, fortune-tellers and related workers
753	Funeral director | 51931 | 5163 |  | Undertakers and embalmers
754	Embalmer | 51932 | 5163 |  | Undertakers and embalmers
755	Pet groomer | 51941 | 5164 |  | Pet groomers and animal care workers
756	Keeper/Trainer in zoological/bird/aquatic park | 51942 | 5164 |  | Pet groomers and animal care workers
757	Horse trainer | 51943 | 5164 |  | Pet groomers and animal care workers
758	Dog trainer | 51944 | 5164 |  | Pet groomers and animal care workers
759	Pet groomer/Animal keeper/trainer n.e.c. | 51949 | 5164 |  | Pet groomers and animal care workers
760	Driving instructor/tester | 51950 | 5165 |  | Driving instructors
761	Social escort | 51991 | 5169 |  | Personal services workers not elsewhere classified
762	Other personal services worker n.e.c. | 51999 | 5169 | p | Personal services workers not elsewhere classified
763	Other personal services worker n.e.c. | 51999 | 5162 | p | Companions and valets
764	Hawker/Stall holder (excluding prepared food and drinks) | 52110 | 9520 | p | Street vendors (excluding food)
765	Hawker/Stall holder (excluding prepared food and drinks) | 52110 | 5211 | p | Stall and market salespersons
766	Hawker/Stall holder (prepared food/drinks) | 52120 | 5212 |  | Street food salespersons
767	Newsvendor | 52130 | 9520 |  | Street vendors (excluding food)
768	Stall sales worker n.e.c. | 52190 | 5212 | p | Street food salespersons
769	Stall sales worker n.e.c. | 52190 | 5211 | p | Stall and market salespersons
770	Sales supervisor | 52201 | 5222 | p | Shop supervisors
771	Sales supervisor | 52201 | 5221 | p | Shopkeepers
772	Shop sales assistant | 52202 | 5223 |  | Shop sales assistants
773	Cage/Count supervisor | 52301 | 5230 |  | Cashiers and ticket clerks
774	Cashier (general) | 52302 | 5230 |  | Cashiers and ticket clerks
775	Office cashier | 52303 | 5230 |  | Cashiers and ticket clerks
776	Cashier/Ticket clerk n.e.c. | 52309 | 5230 |  | Cashiers and ticket clerks
777	Fashion and related model | 52410 | 5241 |  | Fashion and other models
778	Sales demonstrator | 52421 | 5242 |  | Sales demonstrators
779	Salesperson (door-to-door) | 52422 | 5243 |  | Door to door salespersons
780	Telemarketer | 52440 | 5244 |  | Contact centre salespersons
781	Petrol station attendant | 52491 | 5245 |  | Service station attendants
782	Food service counter attendant | 52492 | 5246 |  | Food service counter attendants
783	Other sales worker n.e.c. | 52499 | 5249 |  | Sales workers not elsewhere classified
784	Babysitter/Infant care-giver | 53111 | 5311 |  | Child care workers
785	Confinement nanny | 53112 | 5311 |  | Child care workers
786	Child/After school care centre worker | 53113 | 5311 |  | Child care workers
787	Child/Youth residential care assistant | 53114 | 5311 |  | Child care workers
788	Teacher aide | 53120 | 5312 |  | Teachers' aides
789	Healthcare assistant | 53201 | 5321 |  | Health care assistants
790	Nursing aide/assistant | 53202 | 5322 |  | Home-based personal care workers
791	Dental aide/assistant | 53203 | 5329 |  | Personal care workers in health services not elsewhere classified
792	Healthcare assistant and related personal care worker n.e.c. | 53209 | 5329 |  | Personal care workers in health services not elsewhere classified
793	Fire-fighting/Rescue officer | 54110 | 5411 |  | Firefighters
794	Police officer | 54121 | 5412 |  | Police officers
795	Narcotics officer | 54122 | 5412 |  | Police officers
796	Auxiliary police officer | 54123 | 5412 |  | Police officers
797	Prison officer | 54130 | 5413 |  | Prison guards
798	Senior security supervisor | 54141 | 5414 |  | Security guards
799	Security supervisor | 54142 | 5414 |  | Security guards
800	Senior private security officer | 54143 | 5414 |  | Security guards
801	Private security officer | 54144 | 5414 |  | Security guards
802	Lifeguard | 54150 | 5419 |  | Protective services workers not elsewhere classified
803	Private investigator | 54191 | 5419 |  | Protective services workers not elsewhere classified
804	Industrial investigator | 54192 | 5419 |  | Protective services workers not elsewhere classified
805	Insurance investigator | 54193 | 5419 |  | Protective services workers not elsewhere classified
806	Park ranger | 54194 | 5419 | p | Protective services workers not elsewhere classified
807	Park ranger | 54194 | 2133 | p | Environmental protection professionals
808	Other protective services and related worker n.e.c. | 54199 | 5419 | p | Protective services workers not elsewhere classified
809	Other protective services and related worker n.e.c. | 54199 | 2133 | p | Environmental protection professionals
810	Services worker n.e.c. | 59000 | 5169 |  | Personal services workers not elsewhere classified
811	Vegetable farm worker | 61110 | 6310 | p | Subsistence crop farmers
812	Vegetable farm worker | 61110 | 6111 | p | Field crop and vegetable growers
813	Landscape/Plant nursery supervisor | 61131 | 6113 | p | Gardeners, horticultural and nursery growers
814	Landscape/Plant nursery supervisor | 61131 | 3143 | p | Forestry technicians
815	Plant nursery worker | 61132 | 6113 |  | Gardeners, horticultural and nursery growers
816	Gardener/Horticultural worker | 61133 | 6210 | p | Forestry and related workers
817	Gardener/Horticultural worker | 61133 | 6113 | p | Gardeners, horticultural and nursery growers
818	Livestock/Dairy farm worker | 61210 | 6320 | p | Subsistence livestock farmers
819	Livestock/Dairy farm worker | 61210 | 6121 | p | Livestock and dairy producers
820	Poultry farm worker | 61220 | 6122 |  | Poultry producers
821	Agricultural worker n.e.c. | 61900 | 6340 | p | Subsistence fishers, hunters, trappers and gatherers
822	Agricultural worker n.e.c. | 61900 | 6330 | p | Subsistence mixed crop and livestock farmers
823	Agricultural worker n.e.c. | 61900 | 6224 | p | Hunters and trappers
824	Agricultural worker n.e.c. | 61900 | 6130 | p | Mixed crop and animal producers
825	Agricultural worker n.e.c. | 61900 | 6129 | p | Animal producers not elsewhere classified
826	Agricultural worker n.e.c. | 61900 | 6123 | p | Apiarists and sericulturists
827	Agricultural worker n.e.c. | 61900 | 6114 | p | Mixed crop growers
828	Agricultural worker n.e.c. | 61900 | 6112 | p | Tree and shrub crop growers
829	Fish/Prawn farm worker | 62211 | 6221 |  | Aquaculture workers
830	Aquarium fish farm worker | 62212 | 6221 |  | Aquaculture workers
831	Aquaculture worker n.e.c. | 62219 | 6221 |  | Aquaculture workers
832	Coastal waters/Deep sea fishery worker | 62220 | 6223 | p | Deep-sea fishery workers
833	Coastal waters/Deep sea fishery worker | 62220 | 6222 | p | Inland and coastal waters fishery workers
834	Supervisor/General foreman (building and related trades) | 71000 | 3123 |  | Construction supervisors
835	Bricklayer/Blocklayer | 71120 | 7112 |  | Bricklayers and related workers
836	Stonemason/Stone cutter/splitter/carver | 71130 | 7113 |  | Stonemasons, stone cutters, splitters and carvers
837	Concrete form worker | 71141 | 7114 |  | Concrete placers, concrete finishers and related workers
838	Cement finisher/Screeder | 71142 | 7114 |  | Concrete placers, concrete finishers and related workers
839	Concrete placer/finisher and related worker n.e.c. | 71149 | 7114 |  | Concrete placers, concrete finishers and related workers
840	Carpenter | 71151 | 7115 |  | Carpenters and joiners
841	Joiner | 71152 | 7115 |  | Carpenters and joiners
842	Scaffolder | 71191 | 7119 |  | Building frame and related trades workers not elsewhere classified
843	Cladding/Curtain wall erector | 71192 | 7121 | p | Roofers
844	Cladding/Curtain wall erector | 71192 | 7119 | p | Building frame and related trades workers not elsewhere classified
845	Other building frame and related trades worker n.e.c. | 71199 | 7119 | p | Building frame and related trades workers not elsewhere classified
846	Other building frame and related trades worker n.e.c. | 71199 | 7111 | p | House builders
847	Roofer | 71210 | 7121 |  | Roofers
848	Floor/Wall tiler | 71220 | 7122 |  | Floor layers and tile setters
849	Plasterer | 71230 | 7123 |  | Plasterers
850	Refrigeration/Air-conditioning equipment insulator | 71241 | 7124 |  | Insulation workers
851	Boiler/Pipe insulator | 71242 | 7124 |  | Insulation workers
852	Insulation worker n.e.c. | 71249 | 7124 |  | Insulation workers
853	Glazier | 71250 | 7125 |  | Glaziers
854	Plumber | 71261 | 7126 |  | Plumbers and pipe fitters
855	Pipe fitter | 71262 | 7126 |  | Plumbers and pipe fitters
856	Pipe/Drain layer | 71263 | 7126 |  | Plumbers and pipe fitters
857	Air-conditioning/Refrigeration equipment mechanic | 71271 | 7127 |  | Air conditioning and refrigeration mechanics
858	Air-conditioning/Refrigeration plant installer | 71272 | 7127 |  | Air conditioning and refrigeration mechanics
859	Building finisher and related trades worker n.e.c. | 71290 | 7549 |  | Craft and related workers not elsewhere classified
860	Building painter | 71311 | 7131 |  | Painters and related workers
861	Wall/Ceiling paperhanger | 71312 | 7131 |  | Painters and related workers
862	Structural steel/Ship painter | 71321 | 7132 |  | Spray painters and varnishers
863	Motor vehicle spray painter | 71322 | 7132 |  | Spray painters and varnishers
864	Spray painter (excluding ships and motor vehicles) | 71323 | 7132 |  | Spray painters and varnishers
865	Spray painter/Varnisher and related painter n.e.c. | 71329 | 7132 |  | Spray painters and varnishers
866	Building maintenance worker | 71331 | 7133 |  | Building structure cleaners
867	Building structure cleaner and related worker | 71332 | 7133 |  | Building structure cleaners
868	Supervisor/General foreman (metal/machinery and related trades) | 72000 | 3122 |  | Manufacturing supervisors
869	Metal moulder/coremaker | 72110 | 7211 |  | Metal moulders and coremakers
870	Welder/Flame cutter | 72120 | 7212 |  | Welders and flame cutters
871	Sheet metal worker | 72130 | 7213 |  | Sheet metal workers
872	Structural metal preparer/erector | 72140 | 7214 |  | Structural metal preparers and erectors
873	Rigger/Cable splicer | 72150 | 7215 |  | Riggers and cable splicers
874	Blacksmith/Hammersmith/Forging-press worker | 72210 | 7221 |  | Blacksmiths, hammersmiths and forging press workers
875	Tool/Die maker | 72221 | 7222 |  | Toolmakers and related workers
876	Locksmith | 72222 | 7222 |  | Toolmakers and related workers
877	Toolmaker and related worker n.e.c. | 72229 | 7222 |  | Toolmakers and related workers
878	Metal polisher/Wheel grinder/Tool sharpener | 72240 | 7224 |  | Metal polishers, wheel grinders and tool sharpeners
879	Automotive mechanic | 72310 | 7231 |  | Motor vehicle mechanics and repairers
880	Aircraft engine mechanic/repairer | 72320 | 7232 |  | Aircraft engine mechanics and repairers
881	Rolling stock mechanic | 72330 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
882	Bicycle and related repairer | 72340 | 7234 |  | Bicycle and related repairers
883	Marine engine mechanic/repairer | 72350 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
884	Machinery mechanic/fitter/repairer n.e.c. | 72390 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
885	Supervisor/General foreman (precision/handicraft/printing and related trades) | 73000 | 3122 |  | Manufacturing supervisors
886	Watch/Clock assembler/repairer | 73111 | 7311 |  | Precision-instrument makers and repairers
887	Optical instrument maker/repairer | 73112 | 7311 |  | Precision-instrument makers and repairers
888	Medical device assembler/repairer | 73113 | 7311 |  | Precision-instrument makers and repairers
889	Precision instrument maker/repairer n.e.c. | 73119 | 7311 |  | Precision-instrument makers and repairers
890	Musical instrument maker/repairer/tuner | 73120 | 7312 |  | Musical instrument makers and tuners
891	Jewellery/Precious metal worker | 73130 | 7313 |  | Jewellery and precious metal workers
892	Potter and related worker | 73140 | 7314 |  | Potters and related workers
893	Glass maker/cutter/grinder/finisher | 73150 | 7315 |  | Glass makers, cutters, grinders and finishers
894	Sign writer/Decorative painter/Engraver/Etcher | 73160 | 7132 | p | Spray painters and varnishers
895	Sign writer/Decorative painter/Engraver/Etcher | 73160 | 7316 | p | Sign writers, decorative painters, engravers and etchers
896	Pre-press trades worker | 73210 | 7321 |  | Pre-press technicians
897	Printer | 73220 | 7322 |  | Printers 
898	Lift supervisor | 74001 | 3122 |  | Manufacturing supervisors
899	Supervisor/General foreman (electrical/electronic trades, excluding lift) | 74002 | 3122 |  | Manufacturing supervisors
900	Electrician | 74110 | 7411 |  | Building and related electricians
901	Electrical fitter | 74121 | 7412 |  | Electrical mechanics and fitters
902	Electrical lift/escalator and related equipment fitter | 74122 | 7412 |  | Electrical mechanics and fitters
903	Electrical household appliance repairer | 74123 | 7412 |  | Electrical mechanics and fitters
